source,target
169489,92802
33291,155312
35034,92549
146595,14656
48829,92549
35034,103725
94036,85782
146595,42881
146595,26757
65292,128328
16639,34513
99281,86759
33291,158339
48829,92367
65292,120614
22041,177006
32161,15712
22041,152840
65292,119494
65292,24840
16639,22100
146595,68825
49448,59093
117541,121628
146595,51839
145947,94346
32161,185503
93938,103076
32161,95271
22041,128594
109005,16599
34363,119494
48829,82198
33291,141702
31044,95271
95434,39725
48829,27543
48829,48826
94036,91398
22041,22100
34363,177033
34363,89613
65292,145241
65292,119426
48829,91307
32161,90913
127311,90708
93938,146599
48829,155312
65292,120771
146654,125817
106353,90991
31044,171532
65292,120827
109005,34513
31044,81803
22041,127719
16639,34749
109005,18931
146595,146590
22041,96715
34363,155312
32161,59066
146595,68426
92632,128232
34363,34201
132430,46804
65292,120787
94036,81759
93938,176249
35034,71333
31044,81759
65292,27049
32161,64805
107005,107020
95434,177069
146595,14833
32161,24066
34363,15741
32161,57084
31044,135037
94036,3859
94036,91056
94036,186660
31044,31897
22041,94592
94036,3123
146595,90622
95434,129927
95434,46022
34363,123912
146595,106442
33291,94605
48829,147297
109005,32464
16639,14781
16639,47561
22041,19336
48829,89613
31044,91398
65292,119452
65292,59186
93938,146597
22041,132633
49448,174636
65292,133053
31044,3356
33291,119494
94036,35923
95434,90560
16639,89612
94036,31902
32161,93409
93938,155312
94036,127071
34363,95272
31044,85685
31044,6051
117541,119494
146595,69899
22041,93902
16639,32464
146595,128328
22041,87187
146595,151762
117541,24630
95434,4700
35034,186578
16639,131513
94036,98117
22041,19294
48829,18973
117541,141702
93938,119494
117541,155312
107005,90562
32161,61078
146654,90707
99258,177736
109005,47561
22041,82908
94036,86787
143935,90703
48829,18931
22041,93905
35034,16599
32161,117504
93938,64941
16639,90627
22041,90991
32161,185497
32161,185488
22041,34697
48829,14841
22041,27541
31044,37536
31044,134903
35034,171914
13282,94025
146595,155858
31044,16100
146595,51862
146595,190193
88133,116303
13282,190859
32161,128328
146595,193430
28960,90708
49448,103087
48829,171933
16639,27473
117541,123912
32161,90532
49448,49419
35034,156523
34363,15712
45355,91532
32161,63635
32161,102831
99281,121628
48829,128328
13282,157191
31044,18329
31044,92504
22041,106123
22041,18960
146595,147017
16639,14857
34363,47561
41846,94252
95434,91715
22041,181450
13282,144979
16639,171923
132430,14815
34363,119405
127311,144979
32161,193994
115709,177029
30914,92175
115709,32003
115709,95271
30914,119494
47617,47561
85601,150013
30914,59146
30697,119494
115709,177291
30697,141702
47617,47620
115709,177287
115709,93531
127091,95271
91126,141702
30914,155312
30914,177153
30697,155312
85601,86759
91126,119494
91555,94025
47617,47638
92327,63889
30697,30866
31893,3859
95635,59194
95278,147297
31893,31902
115709,32010
159851,159854
115709,177288
30697,125377
159851,92072
30914,141702
30697,174318
30697,90913
97120,16078
91126,155312
30697,91116
159851,68435
115709,86731
133988,132882
47617,47631
159851,159714
159851,13535
85227,177680
27524,177296
79933,141702
91126,128328
91555,93277
131237,14843
30697,67846
94903,183549
95635,105531
115709,32038
97120,27463
115709,132457
94107,160140
91126,30866
115709,155312
115709,119494
30914,186578
131237,177296
59274,177378
94107,94103
85601,150047
91126,125377
97120,16032
30697,119383
30697,92175
115709,91475
94107,90703
30914,16858
127091,177029
91126,26448
159851,57270
30697,115349
115709,141843
115709,91161
95635,125817
85227,127768
79933,119494
174976,40297
31893,81759
91126,24066
97149,95577
159851,59258
85227,90560
49011,79285
115709,29031
92327,14833
30914,30866
30914,26448
30914,154712
91126,119420
47617,47574
159851,159871
30914,119409
133988,90703
91126,177153
30697,177153
95278,14873
57623,119494
30914,92692
115709,141702
133988,94105
133988,123734
85601,79774
30914,85725
59274,82908
127091,177267
91126,90913
159851,94664
49011,157667
30697,119449
91126,125434
115709,83293
94107,131705
30914,80660
91126,91116
127091,28983
79933,155312
115709,94113
159851,36742
30697,119420
94107,132700
115709,16877
47617,47615
115709,7460
21826,128232
30697,26448
92327,86352
97120,15380
85227,14872
94159,134064
91126,155407
57623,30866
91555,93281
115709,94101
115709,185843
31893,173200
115709,177289
115709,98117
85227,14870
115709,94102
30914,119446
47617,177033
133988,151777
30914,84933
30697,119405
75729,106417
55421,119494
91126,174318
98114,16656
159851,29048
38850,24630
115709,104950
30697,128328
57353,57084
91126,175167
47643,47561
128895,149333
30697,24066
133988,18230
30697,119436
31893,91398
91555,91554
91126,75922
47608,47561
159851,189855
91126,92175
31893,92504
94107,94110
55421,155312
91555,145023
127091,93207
92947,92948
91126,30032
57623,141702
95635,38820
91126,123912
92327,171912
57623,123912
30914,16702
30697,29120
91126,119405
159851,69518
16685,16687
85227,14332
91126,93534
159851,185818
85601,79244
133988,133991
79933,30866
30914,93149
115709,28983
115709,4461
27524,119494
91126,47620
115709,172240
31893,81757
97120,4632
95278,89613
57353,57349
91126,67846
115709,95403
95278,4325
159851,119494
30697,123912
57353,185503
159851,25025
30914,34503
57353,57270
30914,85450
30914,80778
95635,86687
98114,44425
31893,81756
91126,85725
91126,119436
30697,119409
31893,31897
91126,119383
30914,91116
6511,25306
79933,24195
95635,125242
30914,119420
31893,91140
38850,123912
104719,18230
91126,91123
115709,63147
57353,32430
57623,155312
115709,141839
94107,141843
159851,155312
47574,47561
109859,47620
172811,94499
110215,68426
27778,56072
154712,92175
109859,177033
4834,18946
47574,47620
42297,13535
172811,177138
51862,119494
187198,133752
4834,27518
4834,14819
120369,67271
42297,182832
187198,179738
154712,119494
110215,155312
172811,177086
86400,177029
154712,141702
51862,155312
109859,55685
187198,141702
172811,14725
86400,95271
110215,80040
154712,59146
120867,93700
109859,47561
27778,81720
54049,18230
94899,177029
120369,71333
172811,93618
4834,88888
4834,125975
96898,82430
51862,51839
172811,89124
109859,171903
172811,169589
172811,27968
47574,47631
90830,16423
154712,177153
27778,20934
110215,110217
187198,155312
110215,119494
164881,165016
155858,155840
47574,47638
187198,119494
4440,4456
172811,76069
109859,24040
172811,96697
154712,155312
109859,119494
51862,68426
51862,128636
54049,79167
51862,170949
96898,60616
155858,94556
172811,91656
90830,90831
132415,168018
172811,131916
172811,171926
132415,132416
86400,15741
42297,133752
172811,33868
109859,155312
93907,177017
59011,95272
120867,120856
172811,27839
51862,136432
86400,86399
110215,51839
51862,146599
172811,37806
155858,106442
71027,141702
172811,194513
164881,95323
110215,172240
90830,12218
120369,14841
120369,171914
172811,15900
109859,90704
42297,62120
86400,177291
164881,25559
172811,117704
155858,177125
86400,127092
51862,155858
109859,14843
4440,42146
51862,95455
132415,18230
109859,34363
187198,92171
51862,103659
93907,161503
47574,22100
115797,115800
94899,95271
155858,119494
51862,68825
187198,121628
120369,14225
132415,119494
47574,177033
51862,177125
109859,47638
172811,194317
51862,70122
172811,27437
27778,17976
172811,128689
51862,31926
115328,141702
155858,68426
42297,141702
172811,95299
27778,95157
154712,30914
90830,133446
59011,59020
109859,16599
120369,177296
93545,60370
172811,152667
109859,141702
109859,22100
109859,20527
51862,155840
109859,177261
172811,75013
59011,95320
172811,185802
94899,177287
51862,106442
42297,92171
155858,155312
93907,34696
154712,19292
27778,57270
4834,70315
120369,120370
155858,128636
47574,89613
4834,91110
4834,4833
90830,172240
109859,91302
4834,61047
51862,14875
96898,120291
120369,14773
27778,150155
51862,94038
115328,123912
51862,141702
4834,125957
42297,58785
51862,90796
164881,25560
54049,93162
172811,172406
64516,93323
86400,32003
93545,93686
54049,79259
51862,51819
96898,18301
109859,171923
42297,133537
96898,129732
51862,119406
155858,95455
71027,119494
54049,90703
109859,89613
109859,86550
172811,50626
4834,60391
109859,34416
90830,20920
90830,119494
93545,92189
109859,77423
154712,92692
172811,17327
109859,14840
27778,155272
93907,171932
42297,68231
27778,85695
120867,4818
42297,155312
27778,27757
109859,18931
109859,16702
54049,79145
27778,159964
96898,59194
172811,194303
86469,107020
172811,97428
42297,16542
42297,29034
109859,89612
71027,155312
141537,190216
155858,106538
51862,28995
154712,30866
115328,119494
90830,155312
110215,14914
187198,174318
52287,52102
93545,92187
109859,34201
155858,51862
115797,77931
109859,15712
120369,27525
187198,43245
59011,89590
154712,119409
47574,47615
132415,90703
109859,4711
109859,75922
54049,79193
155858,14875
109859,24066
109859,59085
47574,18931
154712,34205
154712,16858
86400,147453
47574,109859
120369,34440
120867,193631
187198,133852
96898,66755
187198,179747
154712,26448
47574,96398
54049,79214
51862,146597
51862,95122
115328,155312
42297,68161
47574,119494
154712,186578
51862,94764
64516,14836
120369,154708
47574,16599
51862,52486
155858,28995
109859,90913
51862,16840
109859,96398
115797,26448
51862,94556
51862,146595
54049,79141
59011,171901
172811,96127
187198,30866
4440,105498
109859,177296
42297,90532
96898,85624
172811,129394
51862,69899
42297,92554
172811,171931
59011,75476
187198,133909
27778,71588
187198,65465
109859,24204
51862,106538
172811,194300
27778,102999
47574,14770
115797,141702
51862,40556
172811,90890
154712,84933
172811,109455
94899,177291
109859,14770
27778,18338
51862,92665
94899,177288
83459,16190
187198,42911
109859,30746
86469,79763
132415,155312
90977,135289
83459,22913
132592,18230
132592,90703
132592,119494
132592,155312
132592,177029
132592,160140
132592,94113
132592,94103
132592,168312
132592,119430
132592,119418
132592,118181
132592,119396
132592,59453
132592,121479
132592,93214
132592,94110
132592,132700
132592,195070
124262,171903
132592,11580
132592,95271
132592,94107
132592,150232
132592,94098
132592,119425
132592,132416
132592,16642
132592,141702
132592,151777
132592,155407
124262,177261
132592,51455
132592,32003
132592,141843
132592,131705
132592,175005
132592,94672
132592,132414
132592,132709
132592,132706
132592,177288
132592,93718
22026,34513
132592,95043
132592,93323
132592,177291
145444,171903
132592,90289
94074,177394
132592,132422
86577,93878
132592,29031
132592,95046
132592,6051
160148,94229
75476,171901
132592,131702
132592,123802
132592,177289
132592,3351
124262,128328
132592,94105
16310,90619
91740,47561
132592,156398
132592,119428
132592,132421
91554,91555
132592,162901
132592,61875
160148,94869
132592,38561
132592,83293
124262,59090
132592,38051
132592,91642
132592,32322
124262,90532
132592,118934
124262,128319
132592,141811
132592,95048
22026,128328
132592,95270
75476,14694
132592,132413
131431,141702
75476,95272
124262,141702
132592,4786
132592,168018
124262,119494
132592,131701
132592,16414
132592,16837
132592,183713
132592,94869
124262,17519
132592,115709
22026,177160
36951,177296
132592,94114
124262,177033
132592,14836
124262,47561
91554,94025
36951,14843
132592,132427
132592,99106
124262,34677
132592,91931
132592,90562
91740,47577
145444,177261
132592,106998
75476,59020
132592,32038
145444,59090
124262,86550
191184,92187
132592,93195
132592,4756
124262,22100
132592,168053
90713,92836
132592,95595
132592,132702
22026,54560
160148,53718
132592,132412
132592,169556
124262,89613
132592,90286
124262,47620
8097,93311
36951,119494
124262,59189
91351,177160
124262,155407
36951,155312
131431,119494
132592,78894
132592,92198
132592,141839
91351,93406
36951,133026
86577,134064
104538,137615
132592,132418
124262,115650
132592,177287
132592,94099
132592,32010
91608,91609
132592,93745
124262,124292
143725,93409
132592,155085
124262,155312
78649,113707
36951,67763
124262,124414
124262,124789
160148,32322
124262,63404
183237,26448
124262,67271
132592,79257
132592,86731
132592,132415
132592,168308
124262,71333
75476,22100
16622,59187
145444,95281
132592,132457
145444,86550
124262,86495
132592,132420
132592,160210
131431,27525
124262,177262
145444,17519
124262,95281
91351,34513
132592,132701
43078,95272
22026,171937
132592,91487
132592,16100
132592,195069
124262,90704
132592,18329
91554,93277
22026,189821
145444,22100
132592,93192
86577,126842
145444,14770
124262,14770
144265,171903
132592,126515
36951,172459
22026,90627
124262,30746
86577,27520
132592,5926
132592,177890
131431,155312
124262,124283
124262,128232
132592,93291
8097,38819
132592,29749
104538,39623
160148,95270
132592,177290
132592,98117
124262,95248
132592,143972
36951,92197
36951,29052
132592,131703
22026,34625
124262,95277
132592,16877
8097,122681
160148,94672
132592,91475
132592,104227
36951,92382
91351,54560
124262,47638
22026,89613
8097,18103
124262,30866
22026,128319
89623,95326
86577,34689
132592,18220
131431,90913
124262,11310
124262,14840
132592,1377
132592,188236
132592,147010
132592,123745
132592,18223
27798,56072
36951,24040
142875,25837
124262,193571
124262,133053
132592,91161
36951,55685
124262,75922
94074,131918
124262,42188
124262,22062
8097,31629
124262,124410
142875,81759
132592,76371
89623,92665
191184,145023
90828,20934
132592,131593
132592,141809
86577,126841
132592,194560
56832,57270
124262,24066
132592,79141
86577,91613
132592,177394
131431,115704
124262,109859
145444,89613
144265,144273
124262,64805
22912,90643
78649,92504
132592,160148
22026,3892
124262,115940
16622,93747
145444,136781
36951,90704
8097,18101
124262,124291
143725,119494
132592,94102
132592,168336
145444,22062
124262,96398
143725,95271
91351,92384
132592,92199
124262,55685
132592,104950
8097,36736
132592,175004
131431,94055
124262,20527
132592,194426
91608,173891
75476,16599
16622,147297
132592,114484
132592,90285
75476,89613
22026,22062
132592,141842
8097,91492
145444,128232
132592,3935
22026,141702
124262,175167
160148,93291
91351,75922
22026,92752
144265,141702
124262,63635
145444,86072
132592,195071
132592,16865
124262,16624
36951,177261
22026,81999
90828,20930
124262,90560
145444,124292
132592,54049
36951,95445
132592,4461
124262,14225
144265,119494
75476,171923
94074,98314
22026,22100
145444,85668
124262,18931
124262,177279
124262,16702
145444,14854
131431,93659
144265,177261
132592,131737
22912,60092
132592,115371
124262,177153
132592,104720
23839,141702
36951,92808
91351,92752
8097,122680
124262,86072
132592,155498
104538,107020
36951,151224
75476,85730
132592,94101
124262,86876
124262,119420
132592,123746
124262,177296
132592,3932
132592,143692
142875,150155
160148,86227
75476,18931
124262,161666
124262,85725
22026,93406
160148,93428
132592,16864
43078,59020
132592,194399
142875,31902
132592,37793
160148,90562
124262,16872
91740,47620
91554,93281
124262,124768
90713,150691
90828,20920
27798,27778
78649,160282
132592,3354
78649,156768
124262,93950
132592,132941
22026,128327
160148,177029
89623,78623
191184,191131
132592,194381
132592,14914
22026,157273
91740,47631
124262,85668
132592,155501
124262,128021
90828,57270
131431,24066
180205,14857
124262,124310
191184,130313
22026,128326
91351,128328
160148,106998
86577,14821
124262,90991
36951,14965
124262,86109
124262,127719
132592,36733
22026,16599
132592,185843
142875,31897
145444,47561
160148,95271
78649,92802
131431,177296
124262,14841
43078,59136
124262,124274
132592,91108
160148,119494
86577,177680
